text,label
 govt giving rs l workers employed well,False
 eastern ontario officials warn covid restrictions could coming,True
 perfect storm global airlines face extreme headwinds coronavirus losses request bailout,True
 video shows migrants looting food packets hyderabad railway station india,False
 estimated workers businesses likely stay open crisis receiving paid sick leave benefits result second coronavirus relief package,True
 truro police ticket two dog walkers violating emergency measures,True
 big part american story slow easing outbreak new york new york deaths represent ever smaller number total daily deaths new york represented half days death toll,True
 covid could hit nunavut harder elsewhere says territorys top doctor,True
 cruise passengers start disembark japan week virus quarantine ends,True
 two new cases covid recorded london region first case elgin county,True
 image purported cnn broadcast shared thousands times multiple social media posts claims nigerias president muhammadu buhari chief staff abba kyari tested positive novel coronavirus,False
 netanyahus corruption trial postponed due coronavirus,True
 thunder bay folklore festival cancelled amid covid concerns,True
 media shows florida beach full people empty,False
 image corpses plastic bags morgue claimed spain coronavirus crisis,False
 three stories read evening uk cases hit fourmonth high second day row pm urged take blindingly obvious covid action trump tells senate consider supreme court pick,True
 lizzo treats er staffers lunch eltons benefit raises,True
 frontline staff longterm care facilities taking action protect residents families fellow staff thank following cdc guidance protecting vulnerable americans,True
 coronavirus ministers eye extension insolvency measures,True
 covid pei whats happening friday april,True
 pandemic giant scam since deaths covid caused collapse global economy,False
 guessing want vs knowing real wishes new urgency advance care planning pandemic,True
 africans glad dont live america,False
 ethiopian airlines flight italy addis ababa airport evening passengers infected virus strength except god,False
 sms service offers covid selfassessment,False
 alert level update full update follow auckland stay alert level pm august rest country continue remain alert level,True
 reduced retail activity temporary reduction coin production due covid caused national coin shortage shortage part plan eliminate paper money,False
